country_iso3,t,gdp,gdpcap,pop,co2_pc,source
STP,2040,718287307.5135275,2822.471401074653,254488.78144169695,0.4688474753787595,projected
STP,2045,866703319.9744618,3368.6662992301844,257283.81590439007,0.5985061675460486,projected
STP,2050,1021260190.1519628,3952.2763196091687,258397.97310855857,0.7827684877757982,projected
STP,2055,1196670391.9386168,4638.058737752582,258011.04720775387,0.6818361593610538,projected
STP,2060,1377465188.1141267,5372.208025015034,256405.7798395236,0.5809038309463102,projected
STP,2065,1563742646.246248,6133.520722188652,254950.25077346613,0.5400441270349475,projected
STP,2070,1760544207.5788522,6948.668563008873,253364.25123959448,0.4991844231235845,projected
SUR,2012,5142988298.24504,9140.928986115354,562633.0,4.567712401443983,hist
SUR,2013,5293854859.13611,9303.460087758094,569020.0,4.562515074098072,hist
SUR,2014,5307380818.79212,9224.243784105476,575373.0,4.557702435402665,hist
SUR,2015,5126237646.22072,8813.617053920674,581627.0,4.553769889063936,hist
SUR,2016,4874454256.1508,8293.315530314057,587757.0,4.550880917059673,hist
SUR,2017,4950790053.58146,8338.692354018625,593713.0,4.549384485550923,hist
SUR,2018,5195768566.26648,8666.648706977965,599513.0,4.549101198758905,hist
SUR,2019,5256433828.6406,8677.305220217311,605768.0,4.545406662077231,hist
SUR,2020,4416708447.1504,7213.107666699439,612317.0,4.539606933622376,hist
SUR,2021,4309144555.20541,6973.899418681153,617896.0,4.477587006935662,hist
SUR,2022,4412832154.84564,7081.333573257826,623164.0,4.418881231425731,hist
SUR,2023,4519472314.04237,7186.473087399576,628886.0,4.358011318685501,hist
SUR,2024,4597250505.9213,7246.257679592107,634431.0,4.299438250377923,hist
SUR,2025,4605005928.963228,7258.481897894693,634431.0,4.278954702856862,projected
SUR,2030,5632082024.3548355,8599.264490259136,654949.2727819463,4.139889513135306,projected
SUR,2035,6770688406.105142,10071.33726267131,672273.0288459521,4.076115666770952,projected
SUR,2040,7995596762.647053,11654.621190613514,686045.1860148493,4.223200822023589,projected
SUR,2045,9315097946.818998,13368.859677066788,696775.8037582147,4.329365132845765,projected
SUR,2050,10707663174.124966,15190.11933194931,704909.7469302684,4.7342427136618985,projected
SUR,2055,12244026632.392609,17235.41862503268,710399.1436917821,4.80744525350721,projected
SUR,2060,13865511975.43898,19435.914574870963,713396.4250576582,4.880647793352523,projected
